phase,epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
cached_embeddings,1,0.41317716240882874,1.1861122846603394,0.3083333373069763,1.1249401569366455,9.999999747378752e-05
cached_embeddings,2,0.4802342653274536,1.031346082687378,0.2633333206176758,1.1427778005599976,9.999999747378752e-05
cached_embeddings,3,0.5475841760635376,0.9383144974708557,0.23000000417232513,1.1559112071990967,9.999999747378752e-05
cached_embeddings,4,0.5994143486022949,0.8609551787376404,0.1850000023841858,1.1589206457138062,4.999999873689376e-05
cached_embeddings,5,0.6073206663131714,0.8414493799209595,0.19333332777023315,1.1626194715499878,4.999999873689376e-05
